ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:15:27+0000,Greenpeace USA,0,99,0,999,0.07947,Arizona,0.019868,Tennessee,0.019868,North Carolina,0.043046,Ohio,0.006623,Oklahoma,0.013245,Oregon,0.069536,Pennsylvania,0.016556,Rhode Island,0.003311,South Carolina,0.036424,Texas,0.009934,New Mexico,0.02649,Virginia,0.023179,Washington,0.003311,West Virginia,0.019868,Wisconsin,0.003311,Wyoming,0.003311,Alabama,0.003311,Delaware,0.003311,Hawaii,0.102649,New York,0.033113,New Jersey,0.006623,Arkansas,0.013245,Iowa,0.072848,California,0.02649,Colorado,0.023179,Connecticut,0.072848,Florida,0.006623,Georgia,0.003311,Idaho,0.046358,Illinois,0.019868,Indiana,0.016556,Kentucky,0.006623,New Hampshire,0.003311,Louisiana,0.003311,Maine,0.029801,Maryland,0.033113,Massachusetts,0.039735,Michigan,0.016556,Minnesota,0.009934,Missouri,0.006623,Nevada,0.003311,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:15:23+0000,Greenpeace USA,0,99,0,999,0.016949,Arizona,0.084746,North Carolina,0.016949,Missouri,0.016949,Iowa,0.016949,Alabama,0.067797,Wisconsin,0.016949,Virginia,0.033898,Texas,0.033898,Tennessee,0.050847,Pennsylvania,0.033898,Ohio,0.118644,New York,0.169492,California,0.050847,New Jersey,0.016949,Michigan,0.033898,Massachusetts,0.016949,Maryland,0.033898,Maine,0.016949,Louisiana,0.033898,Illinois,0.016949,Georgia,0.033898,Florida,0.050847,Connecticut,0.016949,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don’t let Trump and corporate polluters carry out their extinction plan to make a cheap buck. Sign our petition to tell Congress to protect the Endangered Species Act now!,2019-08-22T19:15:15+0000,Greenpeace USA,0,99,1000,4999,0.008377,Alabama,0.050503,Pennsylvania,0.005744,Nevada,0.007659,New Hampshire,0.026328,New Jersey,0.006702,New Mexico,0.06989,New York,0.024414,North Carolina,0.002633,North Dakota,0.039732,Ohio,0.010771,Oklahoma,0.016276,Oregon,0.007659,Rhode Island,0.002154,Montana,0.010531,South Carolina,0.002872,South Dakota,0.012446,Tennessee,0.052417,Texas,0.012925,Utah,0.005266,Vermont,0.020105,Virginia,0.019627,Washington,0.00383,West Virginia,0.026807,Wisconsin,0.009095,Nebraska,0.020584,Missouri,0.001675,Alaska,0.006462,Idaho,0.018191,Arizona,0.011249,Arkansas,0.085208,California,0.032551,Colorado,0.014122,Connecticut,0.004069,Delaware,0.002872,"Washington, District of Columbia",0.059119,Florida,0.021781,Georgia,0.002393,Hawaii,0.050024,Illinois,0.00359,Mississippi,0.029679,Indiana,0.010771,Iowa,0.011489,Kansas,0.019387,Kentucky,0.006223,Louisiana,0.006702,Maine,0.013882,Maryland,0.048348,Massachusetts,0.039253,Michigan,0.023217,Minnesota,0.002393,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don’t let Trump and corporate polluters carry out their extinction plan to make a cheap buck. Sign our petition to tell Congress to protect the Endangered Species Act now!,2019-08-22T19:15:14+0000,Greenpeace USA,0,99,5000,9999,0.011578,Alabama,0.045133,Pennsylvania,0.007457,Nevada,0.007849,New Hampshire,0.021782,New Jersey,0.008438,New Mexico,0.059066,New York,0.029827,North Carolina,0.001766,North Dakota,0.048273,Ohio,0.010008,Oklahoma,0.018053,Oregon,0.005691,Rhode Island,0.003336,Montana,0.011381,South Carolina,0.003336,South Dakota,0.02237,Tennessee,0.052786,Texas,0.010597,Utah,0.00314,Vermont,0.022174,Virginia,0.026688,Washington,0.009223,West Virginia,0.02708,Wisconsin,0.007849,Nebraska,0.021782,Missouri,0.002355,Alaska,0.004513,Idaho,0.018642,Arizona,0.011185,Arkansas,0.065934,California,0.02551,Colorado,0.014129,Connecticut,0.002943,Delaware,0.002747,"Washington, District of Columbia",0.060243,Florida,0.021389,Georgia,0.00157,Hawaii,0.045918,Illinois,0.004906,Mississippi,0.032182,Indiana,0.017465,Iowa,0.013148,Kansas,0.020604,Kentucky,0.008242,Louisiana,0.007261,Maine,0.011381,Maryland,0.046311,Massachusetts,0.042779,Michigan,0.020016,Minnesota,0.001962,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:15:14+0000,Greenpeace USA,0,99,0,999,0.003229,Alabama,0.008611,Rhode Island,0.010764,Nevada,0.009688,New Hampshire,0.026911,New Jersey,0.004306,New Mexico,0.12056,New York,0.03014,North Carolina,0.023681,Ohio,0.020452,Oregon,0.047363,Pennsylvania,0.006459,South Carolina,0.003229,Montana,0.006459,Tennessee,0.018299,Texas,0.004306,Utah,0.008611,Vermont,0.041981,Virginia,0.029064,Washington,0.024758,Wisconsin,0.001076,Wyoming,0.003229,Delaware,0.001076,Oklahoma,0.004306,Nebraska,0.008611,Missouri,0.006459,Alaska,0.003229,Idaho,0.048439,Arizona,0.002153,Arkansas,0.127018,California,0.019376,Colorado,0.039828,Connecticut,0.004306,"Washington, District of Columbia",0.063509,Florida,0.009688,Georgia,0.002153,Hawaii,0.044133,Illinois,0.005382,Mississippi,0.009688,Indiana,0.006459,Iowa,0.005382,Kansas,0.002153,Kentucky,0.003229,Louisiana,0.010764,Maine,0.026911,Maryland,0.048439,Massachusetts,0.029064,Michigan,0.013994,Minnesota,0.001076,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A strong Endangered Species Act is the best hope for survival for at risk animals. Tell Congress to protect endangered species from Trump’s government -- add your name!,2019-08-22T19:15:09+0000,Greenpeace USA,0,99,0,999,0.068493,Arizona,0.041096,Vermont,0.027397,Ohio,0.013699,New Mexico,0.013699,New Jersey,0.013699,New Hampshire,0.013699,Massachusetts,0.013699,Iowa,0.013699,Illinois,0.013699,Wyoming,0.041096,Wisconsin,0.041096,Washington,0.054795,Virginia,0.054795,Texas,0.191781,California,0.013699,Tennessee,0.013699,Oklahoma,0.027397,North Carolina,0.027397,New York,0.027397,Nevada,0.013699,Montana,0.041096,Michigan,0.013699,Maryland,0.013699,Louisiana,0.041096,Indiana,0.09589,Florida,0.027397,Connecticut,0.027397,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:15:08+0000,Greenpeace USA,0,99,1000,4999,0.00306,Alabama,0.037891,Pennsylvania,0.005648,Nevada,0.00659,New Hampshire,0.028713,New Jersey,0.009414,New Mexico,0.084961,New York,0.031537,North Carolina,0.000471,North Dakota,0.037891,Ohio,0.004942,Oklahoma,0.029889,Oregon,0.003295,Rhode Island,0.004236,Montana,0.004942,South Carolina,0.000706,South Dakota,0.008237,Tennessee,0.038127,Texas,0.005648,Utah,0.006825,Vermont,0.019063,Virginia,0.038127,Washington,0.002589,West Virginia,0.018122,Wisconsin,0.00353,Nebraska,0.017416,Missouri,0.004236,Alaska,0.003295,Idaho,0.024476,Arizona,0.003766,Arkansas,0.176277,California,0.029419,Colorado,0.027065,Connecticut,0.002824,Delaware,0.001647,"Washington, District of Columbia",0.056013,Florida,0.017651,Georgia,0.006119,Hawaii,0.036479,Illinois,0.001412,Mississippi,0.015533,Indiana,0.004942,Iowa,0.005648,Kansas,0.008708,Kentucky,0.004001,Louisiana,0.006354,Maine,0.016004,Maryland,0.033184,Massachusetts,0.037185,Michigan,0.024006,Minnesota,0.001883,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We need to stop Donald Trump from eliminating protections for endangered animals by executive order. Don’t wait, sign our petition to tell your Member of Congress to act now!",2019-08-22T19:15:06+0000,Greenpeace USA,0,99,0,999,0.025,Arizona,0.00625,Vermont,0.03125,Ohio,0.00625,Oklahoma,0.025,Oregon,0.05,Pennsylvania,0.0125,Tennessee,0.01875,Texas,0.04375,Virginia,0.08125,New York,0.0125,Washington,0.01875,Wisconsin,0.00625,Indiana,0.00625,Kentucky,0.00625,Nevada,0.0125,Rhode Island,0.025,North Carolina,0.05625,New Jersey,0.01875,Arkansas,0.06875,Illinois,0.13125,California,0.01875,Colorado,0.0125,Connecticut,0.0875,Florida,0.0375,Georgia,0.00625,Hawaii,0.0125,Maine,0.00625,New Hampshire,0.03125,Maryland,0.05,Massachusetts,0.03125,Michigan,0.01875,Minnesota,0.0125,Missouri,0.00625,Montana,0.00625,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🚨 Time is running out. 🚨
Sign our petition to tell Congress to protect the Endangered Species Act from attacks by Donald Trump and his cronies.",2019-08-22T19:14:58+0000,Greenpeace USA,0,99,0,999,0.024691,Alaska,0.024691,Ohio,0.012346,Pennsylvania,0.037037,New Jersey,0.012346,Nevada,0.012346,Montana,0.012346,Missouri,0.012346,Kansas,0.024691,Washington,0.049383,Virginia,0.024691,Tennessee,0.012346,South Carolina,0.024691,Oregon,0.012346,Oklahoma,0.037037,North Carolina,0.061728,Arizona,0.135802,New York,0.012346,New Hampshire,0.024691,Minnesota,0.024691,Michigan,0.037037,Massachusetts,0.012346,Maryland,0.074074,Illinois,0.012346,Hawaii,0.012346,Georgia,0.098765,Florida,0.037037,Connecticut,0.012346,Colorado,0.098765,California,0.012346,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We need to stop Donald Trump from eliminating protections for endangered animals by executive order. Don’t wait, sign our petition to tell your Member of Congress to act now!",2019-08-22T19:14:55+0000,Greenpeace USA,0,99,0,999,0.001332,Alabama,0.043941,Pennsylvania,0.010652,Nevada,0.005326,New Hampshire,0.043941,New Jersey,0.002663,New Mexico,0.149134,New York,0.023968,North Carolina,0.01731,Ohio,0.023968,Oregon,0.003995,Rhode Island,0.009321,Missouri,0.009321,South Carolina,0.002663,Tennessee,0.018642,Texas,0.001332,Utah,0.009321,Vermont,0.029294,Virginia,0.027963,Washington,0.001332,West Virginia,0.001332,Montana,0.023968,Minnesota,0.002663,Alaska,0.013316,Georgia,0.054594,Arizona,0.001332,Arkansas,0.139814,California,0.019973,Colorado,0.027963,Connecticut,0.003995,Delaware,0.001332,"Washington, District of Columbia",0.061252,Florida,0.002663,Hawaii,0.0253,Michigan,0.002663,Idaho,0.057257,Illinois,0.015979,Indiana,0.007989,Iowa,0.006658,Kansas,0.002663,Kentucky,0.006658,Maine,0.019973,Maryland,0.04261,Massachusetts,0.022636,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don’t let Trump and corporate polluters carry out their extinction plan to make a cheap buck. Sign our petition to tell Congress to protect the Endangered Species Act now!,2019-08-22T19:14:52+0000,Greenpeace USA,0,99,1000,4999,0.00578,Alabama,0.003303,Rhode Island,0.010735,New Hampshire,0.018993,New Jersey,0.007432,New Mexico,0.087531,New York,0.026424,North Carolina,0.023121,Ohio,0.004129,Oklahoma,0.029727,Oregon,0.036334,Pennsylvania,0.009083,South Carolina,0.001652,Nebraska,0.000826,South Dakota,0.009083,Tennessee,0.04294,Texas,0.00578,Utah,0.009083,Vermont,0.023947,Virginia,0.035508,Washington,0.004955,West Virginia,0.018993,Wisconsin,0.000826,Wyoming,0.009909,Nevada,0.004955,Montana,0.004129,Alaska,0.00578,Idaho,0.033031,Arizona,0.000826,Arkansas,0.170107,California,0.038811,Colorado,0.020644,Connecticut,0.000826,Delaware,0.00578,"Washington, District of Columbia",0.063584,Florida,0.02147,Georgia,0.004955,Hawaii,0.037159,Illinois,0.01569,Missouri,0.014864,Indiana,0.004955,Iowa,0.00578,Kansas,0.006606,Kentucky,0.00578,Maine,0.016515,Maryland,0.040462,Massachusetts,0.026424,Michigan,0.020644,Minnesota,0.003303,Mississippi,0.000826,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:14:48+0000,Greenpeace USA,0,99,0,999,0.02,Arkansas,0.02,Rhode Island,0.02,Texas,0.02,South Carolina,0.04,New York,0.02,Delaware,0.02,Connecticut,0.02,Alaska,0.04,Washington,0.04,Virginia,0.02,Utah,0.04,Tennessee,0.06,Pennsylvania,0.16,California,0.04,Oregon,0.04,Ohio,0.04,North Carolina,0.06,New Mexico,0.02,New Jersey,0.02,Minnesota,0.04,Michigan,0.02,Massachusetts,0.06,Kentucky,0.02,Indiana,0.08,Colorado,0.02,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A strong Endangered Species Act is the best hope for survival for at risk animals. Tell Congress to protect endangered species from Trump’s government -- add your name!,2019-08-22T19:14:48+0000,Greenpeace USA,0,99,0,999,0.009132,Alabama,0.031963,Tennessee,0.006849,New Mexico,0.059361,New York,0.027397,North Carolina,0.045662,Ohio,0.018265,Oklahoma,0.022831,Oregon,0.054795,Pennsylvania,0.013699,South Carolina,0.025114,Texas,0.002283,Nevada,0.004566,Utah,0.025114,Virginia,0.02968,Washington,0.006849,West Virginia,0.015982,Wisconsin,0.004566,Wyoming,0.002283,Arkansas,0.004566,Idaho,0.002283,Rhode Island,0.025114,New Jersey,0.004566,Nebraska,0.020548,Arizona,0.006849,Iowa,0.091324,California,0.03653,Colorado,0.006849,Connecticut,0.006849,Delaware,0.002283,"Washington, District of Columbia",0.086758,Florida,0.027397,Georgia,0.052511,Illinois,0.041096,Indiana,0.020548,Kansas,0.011416,Montana,0.018265,Kentucky,0.004566,Louisiana,0.002283,Maine,0.006849,Maryland,0.018265,Massachusetts,0.047945,Michigan,0.022831,Minnesota,0.011416,Mississippi,0.011416,Missouri,0.002283,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:14:46+0000,Greenpeace USA,0,99,1000,4999,0.001698,Alabama,0.020374,Pennsylvania,0.00764,New Hampshire,0.020374,New Jersey,0.011036,New Mexico,0.065365,New York,0.022071,North Carolina,0.000849,North Dakota,0.022071,Ohio,0.004244,Oklahoma,0.050934,Oregon,0.004244,Rhode Island,0.003396,Nebraska,0.004244,South Carolina,0.001698,South Dakota,0.005093,Tennessee,0.02292,Texas,0.006791,Utah,0.013582,Vermont,0.028014,Virginia,0.067063,Washington,0.003396,West Virginia,0.010187,Wisconsin,0.005942,Nevada,0.002547,Montana,0.005093,Alaska,0.003396,Idaho,0.028014,Arizona,0.005942,Arkansas,0.250424,California,0.042445,Colorado,0.016978,Connecticut,0.000849,Delaware,0.006791,"Washington, District of Columbia",0.042445,Florida,0.011036,Georgia,0.00764,Hawaii,0.027165,Illinois,0.011036,Missouri,0.010187,Indiana,0.005093,Iowa,0.006791,Kansas,0.006791,Kentucky,0.004244,Louisiana,0.009338,Maine,0.018676,Maryland,0.033107,Massachusetts,0.018676,Michigan,0.020374,Minnesota,0.001698,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:14:46+0000,Greenpeace USA,0,99,1000,4999,0.004888,Alabama,0.044693,Pennsylvania,0.013966,Nevada,0.009777,New Hampshire,0.024441,New Jersey,0.00838,New Mexico,0.065642,New York,0.039106,North Carolina,0.055168,Ohio,0.009078,Oklahoma,0.023743,Oregon,0.00419,Rhode Island,0.006285,Montana,0.00838,South Carolina,0.001397,South Dakota,0.013966,Tennessee,0.046089,Texas,0.006285,Utah,0.002095,Vermont,0.020251,Virginia,0.025838,Washington,0.009777,West Virginia,0.03352,Wisconsin,0.006983,Nebraska,0.021648,Missouri,0.001397,Alaska,0.005587,Idaho,0.031425,Arizona,0.00419,Arkansas,0.092877,California,0.032821,Colorado,0.013966,Connecticut,0.003492,Delaware,0.000698,"Washington, District of Columbia",0.069134,Florida,0.021648,Georgia,0.004888,Hawaii,0.037011,Illinois,0.002793,Mississippi,0.027235,Indiana,0.018855,Iowa,0.010475,Kansas,0.014665,Kentucky,0.002095,Louisiana,0.006983,Maine,0.013268,Maryland,0.023045,Massachusetts,0.041201,Michigan,0.013268,Minnesota,0.001397,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:14:44+0000,Greenpeace USA,0,99,0,999,0.007463,Alabama,0.007463,Vermont,0.037313,Oregon,0.022388,Pennsylvania,0.014925,Rhode Island,0.014925,South Carolina,0.022388,Tennessee,0.037313,Texas,0.059701,Washington,0.074627,New York,0.007463,West Virginia,0.022388,Wisconsin,0.007463,Arkansas,0.007463,Indiana,0.007463,New Mexico,0.022388,Ohio,0.007463,Utah,0.044776,North Carolina,0.014925,New Jersey,0.014925,Arizona,0.014925,Illinois,0.164179,California,0.067164,Colorado,0.014925,Connecticut,0.007463,"Washington, District of Columbia",0.052239,Florida,0.014925,Georgia,0.014925,Idaho,0.014925,Iowa,0.014925,Montana,0.007463,Kentucky,0.014925,Maine,0.022388,Maryland,0.022388,Massachusetts,0.022388,Michigan,0.029851,Minnesota,0.022388,Missouri,0.022388,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
