ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.007143,Alabama,0.078571,Pennsylvania,0.007143,New Hampshire,0.05,New Jersey,0.021429,New York,0.021429,North Carolina,0.007143,North Dakota,0.05,Ohio,0.035714,Oklahoma,0.035714,South Carolina,0.042857,Missouri,0.007143,South Dakota,0.042857,Tennessee,0.107143,Texas,0.007143,Utah,0.014286,Virginia,0.014286,Washington,0.007143,West Virginia,0.007143,Nevada,0.007143,Mississippi,0.021429,Arkansas,0.007143,Idaho,0.071429,California,0.014286,Colorado,0.007143,Connecticut,0.014286,Delaware,0.028571,Florida,0.035714,Georgia,0.007143,Hawaii,0.028571,Illinois,0.021429,Minnesota,0.035714,Indiana,0.007143,Iowa,0.007143,Kansas,0.042857,Louisiana,0.014286,Maine,0.021429,Maryland,0.021429,Massachusetts,0.014286,Michigan,0.007143,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.018018,Alabama,0.045045,Pennsylvania,0.018018,New Hampshire,0.018018,New Jersey,0.027027,New York,0.063063,North Carolina,0.018018,North Dakota,0.09009,Ohio,0.027027,South Carolina,0.018018,Nebraska,0.009009,Tennessee,0.045045,Texas,0.009009,Vermont,0.009009,Virginia,0.054054,Washington,0.036036,West Virginia,0.009009,Nevada,0.027027,Missouri,0.018018,Arizona,0.009009,Illinois,0.036036,Arkansas,0.036036,California,0.009009,Colorado,0.027027,Connecticut,0.063063,Florida,0.009009,Georgia,0.054054,Indiana,0.009009,Mississippi,0.027027,Kentucky,0.009009,Louisiana,0.009009,Maryland,0.009009,Massachusetts,0.063063,Michigan,0.045045,Minnesota,0.027027,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.031496,Alabama,0.023622,Mississippi,0.023622,West Virginia,0.015748,Washington,0.031496,Virginia,0.125984,Texas,0.023622,Tennessee,0.007874,South Carolina,0.070866,Pennsylvania,0.070866,Ohio,0.007874,North Dakota,0.055118,North Carolina,0.031496,New York,0.007874,New Jersey,0.007874,New Hampshire,0.015748,Missouri,0.023622,Minnesota,0.023622,Arizona,0.03937,Indiana,0.007874,Arkansas,0.023622,Colorado,0.062992,Florida,0.007874,Georgia,0.007874,Idaho,0.047244,Illinois,0.015748,Iowa,0.047244,Michigan,0.007874,Kansas,0.015748,Kentucky,0.062992,Louisiana,0.007874,Maine,0.015748,Maryland,0.023622,Massachusetts,0.007874,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.039514,Alabama,0.018237,Oregon,0.00304,New Hampshire,0.009119,New Jersey,0.00304,New Mexico,0.033435,New York,0.027356,North Carolina,0.006079,North Dakota,0.048632,Ohio,0.033435,Oklahoma,0.027356,Pennsylvania,0.00304,Nebraska,0.015198,South Carolina,0.00304,South Dakota,0.030395,Tennessee,0.088146,Texas,0.00304,Utah,0.024316,Virginia,0.006079,Washington,0.009119,West Virginia,0.00304,Wisconsin,0.00304,Nevada,0.009119,Montana,0.00304,Alaska,0.039514,Indiana,0.006079,Arizona,0.018237,Arkansas,0.033435,California,0.021277,Colorado,0.018237,Connecticut,0.00304,Delaware,0.057751,Florida,0.024316,Georgia,0.021277,Illinois,0.033435,Iowa,0.033435,Missouri,0.015198,Kansas,0.054711,Kentucky,0.033435,Louisiana,0.006079,Maine,0.027356,Maryland,0.009119,Massachusetts,0.024316,Michigan,0.042553,Minnesota,0.021277,Mississippi,0.006079,Wyoming,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.031373,Alabama,0.023529,South Carolina,0.039216,North Carolina,0.007843,North Dakota,0.047059,Ohio,0.027451,Oklahoma,0.003922,Oregon,0.031373,Pennsylvania,0.007843,Rhode Island,0.003922,South Dakota,0.019608,New Jersey,0.023529,Tennessee,0.129412,Texas,0.003922,Utah,0.047059,Virginia,0.003922,Washington,0.035294,West Virginia,0.007843,Wisconsin,0.035294,New York,0.015686,Nebraska,0.015686,Arkansas,0.003922,Iowa,0.007843,California,0.011765,Colorado,0.015686,Connecticut,0.05098,Florida,0.043137,Georgia,0.054902,Illinois,0.011765,Indiana,0.011765,Kansas,0.027451,Missouri,0.031373,Kentucky,0.039216,Louisiana,0.011765,Maine,0.019608,Maryland,0.015686,Massachusetts,0.039216,Michigan,0.007843,Minnesota,0.031373,Mississippi,0.003922,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.038043,Alabama,0.01087,South Carolina,0.027174,New York,0.054348,North Carolina,0.108696,Ohio,0.016304,Oklahoma,0.027174,Pennsylvania,0.01087,Rhode Island,0.043478,Tennessee,0.005435,New Hampshire,0.11413,Texas,0.005435,Utah,0.005435,Vermont,0.027174,Virginia,0.005435,Washington,0.01087,West Virginia,0.01087,Wisconsin,0.043478,New Jersey,0.01087,Nebraska,0.01087,Arizona,0.005435,Kansas,0.005435,Delaware,0.065217,Florida,0.021739,Georgia,0.032609,Illinois,0.048913,Indiana,0.021739,Iowa,0.027174,Kentucky,0.01087,Missouri,0.027174,Louisiana,0.01087,Maine,0.01087,Maryland,0.005435,Massachusetts,0.043478,Michigan,0.065217,Minnesota,0.005435,Mississippi,0.005435,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.009091,Alabama,0.045455,Pennsylvania,0.027273,New Jersey,0.009091,New Mexico,0.036364,New York,0.054545,Ohio,0.027273,Oklahoma,0.018182,Oregon,0.009091,Rhode Island,0.027273,Nebraska,0.018182,South Carolina,0.045455,Tennessee,0.063636,Texas,0.009091,Utah,0.027273,Virginia,0.027273,Washington,0.018182,Nevada,0.018182,Missouri,0.009091,Arizona,0.054545,Illinois,0.018182,Arkansas,0.054545,California,0.009091,Colorado,0.018182,Connecticut,0.045455,Florida,0.018182,Georgia,0.045455,Indiana,0.027273,Mississippi,0.009091,Iowa,0.045455,Kansas,0.036364,Kentucky,0.018182,Louisiana,0.009091,Maryland,0.054545,Michigan,0.018182,Minnesota,0.018182,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.016949,Alabama,0.033898,New Hampshire,0.033898,West Virginia,0.016949,Washington,0.016949,Virginia,0.016949,Vermont,0.033898,Texas,0.016949,Tennessee,0.016949,South Carolina,0.067797,Pennsylvania,0.033898,Oklahoma,0.067797,Ohio,0.050847,North Carolina,0.050847,New York,0.016949,New Jersey,0.016949,Nebraska,0.016949,Arizona,0.033898,Missouri,0.016949,Mississippi,0.033898,Michigan,0.050847,Massachusetts,0.016949,Maryland,0.016949,Maine,0.067797,Kentucky,0.016949,Kansas,0.016949,Indiana,0.033898,Illinois,0.050847,Florida,0.033898,Connecticut,0.016949,Colorado,0.050847,Arkansas,0.016949,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.031646,Alabama,0.031646,Pennsylvania,0.009494,New Hampshire,0.012658,New Mexico,0.047468,New York,0.037975,North Carolina,0.003165,North Dakota,0.075949,Ohio,0.031646,Oklahoma,0.018987,Oregon,0.003165,Rhode Island,0.015823,Nebraska,0.009494,South Carolina,0.009494,South Dakota,0.006329,Tennessee,0.132911,Texas,0.006329,Utah,0.003165,Vermont,0.037975,Virginia,0.018987,Washington,0.009494,West Virginia,0.006329,Nevada,0.009494,Montana,0.009494,Alaska,0.022152,Illinois,0.006329,Arizona,0.018987,Arkansas,0.022152,California,0.015823,Colorado,0.009494,Connecticut,0.003165,Delaware,0.047468,Florida,0.053797,Georgia,0.003165,Idaho,0.025316,Indiana,0.012658,Missouri,0.015823,Iowa,0.009494,Kansas,0.022152,Kentucky,0.022152,Louisiana,0.006329,Maryland,0.018987,Massachusetts,0.03481,Michigan,0.025316,Minnesota,0.012658,Mississippi,0.012658,Wisconsin,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.025641,Alabama,0.025641,Pennsylvania,0.011396,New Hampshire,0.017094,New Jersey,0.034188,New York,0.042735,North Carolina,0.005698,North Dakota,0.045584,Ohio,0.014245,Oklahoma,0.014245,Oregon,0.008547,Rhode Island,0.002849,Montana,0.022792,South Carolina,0.002849,South Dakota,0.025641,Tennessee,0.131054,Texas,0.014245,Utah,0.045584,Virginia,0.014245,Washington,0.005698,West Virginia,0.008547,Wisconsin,0.017094,Nebraska,0.031339,Missouri,0.002849,Alaska,0.019943,Illinois,0.017094,Arizona,0.017094,Arkansas,0.019943,California,0.017094,Colorado,0.005698,Connecticut,0.011396,Delaware,0.054131,Florida,0.037037,Georgia,0.011396,Idaho,0.014245,Indiana,0.011396,Mississippi,0.019943,Iowa,0.002849,Kansas,0.014245,Kentucky,0.02849,Louisiana,0.008547,Maine,0.017094,Maryland,0.019943,Massachusetts,0.054131,Michigan,0.025641,Minnesota,0.002849,Wyoming,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.039216,California,0.078431,New York,0.039216,Virginia,0.019608,Utah,0.098039,Texas,0.058824,Tennessee,0.019608,South Dakota,0.058824,South Carolina,0.039216,Pennsylvania,0.019608,Oklahoma,0.039216,Ohio,0.058824,North Carolina,0.058824,New Jersey,0.019608,Colorado,0.039216,Nevada,0.039216,Missouri,0.058824,Michigan,0.019608,Maryland,0.039216,Iowa,0.039216,Indiana,0.019608,Illinois,0.039216,Idaho,0.019608,Florida,0.019608,Connecticut,0.019608,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.1,California,0.1,Idaho,0.1,Louisiana,0.1,Missouri,0.1,Ohio,0.3,Texas,0.1,Virginia,0.1,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.05,Arkansas,0.05,Florida,0.05,Iowa,0.1,Kentucky,0.05,Louisiana,0.05,Massachusetts,0.05,Mississippi,0.05,Nevada,0.05,North Carolina,0.15,Oklahoma,0.05,Oregon,0.1,South Carolina,0.15,Texas,0.05,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.037975,Alabama,0.025316,Minnesota,0.012658,West Virginia,0.012658,Washington,0.037975,Virginia,0.113924,Texas,0.037975,Tennessee,0.012658,South Carolina,0.025316,Pennsylvania,0.012658,Oregon,0.088608,Ohio,0.037975,North Carolina,0.012658,New York,0.025316,New Jersey,0.063291,Missouri,0.063291,Michigan,0.025316,California,0.012658,Maryland,0.012658,Maine,0.012658,Louisiana,0.012658,Kentucky,0.037975,Kansas,0.012658,Iowa,0.050633,Indiana,0.037975,Illinois,0.025316,Idaho,0.012658,Georgia,0.050633,Florida,0.025316,Connecticut,0.025316,Colorado,0.025316,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.027778,Alabama,0.083333,New Jersey,0.055556,Washington,0.111111,Texas,0.111111,Pennsylvania,0.027778,Oklahoma,0.027778,Ohio,0.055556,North Carolina,0.027778,New Mexico,0.027778,Montana,0.027778,Arkansas,0.111111,Missouri,0.027778,Louisiana,0.027778,Kentucky,0.027778,Kansas,0.055556,Georgia,0.083333,Florida,0.055556,California,0.027778,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.01559,Alabama,0.013363,Oregon,0.004454,Nevada,0.004454,New Hampshire,0.011136,New Jersey,0.028953,New York,0.03118,North Carolina,0.006682,North Dakota,0.055679,Ohio,0.026726,Oklahoma,0.026726,Pennsylvania,0.008909,Montana,0.03118,South Carolina,0.004454,South Dakota,0.022272,Tennessee,0.11804,Texas,0.011136,Utah,0.033408,Virginia,0.03118,Washington,0.008909,West Virginia,0.017817,Wisconsin,0.008909,Nebraska,0.03118,Missouri,0.004454,Alaska,0.011136,Idaho,0.020045,Arizona,0.026726,Arkansas,0.044543,California,0.011136,Colorado,0.011136,Connecticut,0.002227,Delaware,0.064588,Florida,0.033408,Georgia,0.002227,Hawaii,0.037862,Illinois,0.008909,Mississippi,0.033408,Indiana,0.011136,Iowa,0.020045,Kansas,0.026726,Kentucky,0.017817,Louisiana,0.011136,Maryland,0.013363,Massachusetts,0.017817,Michigan,0.013363,Minnesota,0.004454,Wyoming,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.008065,Alabama,0.008065,Oregon,0.016129,Nebraska,0.040323,New Jersey,0.064516,New York,0.048387,North Carolina,0.048387,Ohio,0.008065,Oklahoma,0.048387,Pennsylvania,0.032258,Mississippi,0.008065,South Carolina,0.008065,South Dakota,0.056452,Tennessee,0.096774,Texas,0.032258,Virginia,0.008065,Washington,0.016129,Missouri,0.024194,Minnesota,0.008065,Arizona,0.032258,Illinois,0.040323,Arkansas,0.048387,California,0.016129,Colorado,0.008065,Connecticut,0.072581,Florida,0.008065,Georgia,0.040323,Indiana,0.008065,Michigan,0.008065,Iowa,0.008065,Kansas,0.032258,Kentucky,0.032258,Louisiana,0.032258,Maryland,0.024194,Massachusetts,0.008065,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.037037,Alabama,0.037037,Mississippi,0.037037,Virginia,0.074074,South Carolina,0.111111,Pennsylvania,0.037037,Ohio,0.074074,North Carolina,0.037037,New Jersey,0.037037,New Hampshire,0.037037,Michigan,0.037037,Arizona,0.037037,Maryland,0.037037,Kentucky,0.037037,Kansas,0.037037,Illinois,0.037037,Georgia,0.037037,Colorado,0.111111,California,0.037037,Arkansas,0.074074,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.029412,Alabama,0.014706,South Carolina,0.003676,New Mexico,0.022059,New York,0.058824,North Carolina,0.029412,Ohio,0.036765,Oklahoma,0.011029,Oregon,0.044118,Pennsylvania,0.003676,South Dakota,0.033088,Missouri,0.036765,Tennessee,0.080882,Texas,0.003676,Utah,0.033088,Virginia,0.011029,Washington,0.007353,West Virginia,0.022059,Wisconsin,0.011029,New Jersey,0.036765,Mississippi,0.007353,Arizona,0.014706,Idaho,0.033088,Arkansas,0.018382,California,0.011029,Colorado,0.018382,Connecticut,0.003676,Delaware,0.066176,Florida,0.033088,Georgia,0.033088,Illinois,0.022059,Minnesota,0.044118,Indiana,0.040441,Iowa,0.011029,Kansas,0.029412,Kentucky,0.033088,Louisiana,0.007353,Maryland,0.029412,Michigan,0.014706,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.027668,Alabama,0.019763,Oregon,0.003953,Nevada,0.011858,New Jersey,0.031621,New York,0.019763,North Carolina,0.051383,Ohio,0.063241,Oklahoma,0.027668,Pennsylvania,0.01581,Missouri,0.01581,South Carolina,0.01581,Tennessee,0.13834,Texas,0.003953,Utah,0.039526,Virginia,0.039526,Washington,0.007905,West Virginia,0.007905,Nebraska,0.035573,Mississippi,0.011858,Alaska,0.019763,Illinois,0.007905,Arizona,0.023715,Arkansas,0.031621,California,0.023715,Colorado,0.102767,Florida,0.039526,Georgia,0.01581,Idaho,0.007905,Indiana,0.039526,Minnesota,0.003953,Iowa,0.007905,Kansas,0.007905,Kentucky,0.031621,Louisiana,0.007905,Maryland,0.011858,Massachusetts,0.023715,Michigan,0.003953,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.027273,Alabama,0.018182,New Hampshire,0.018182,West Virginia,0.009091,Washington,0.054545,Virginia,0.072727,Texas,0.027273,Tennessee,0.027273,South Carolina,0.009091,Rhode Island,0.027273,Pennsylvania,0.027273,Oklahoma,0.118182,Ohio,0.018182,North Carolina,0.054545,New York,0.018182,New Jersey,0.018182,Nevada,0.009091,Arkansas,0.018182,Missouri,0.009091,Mississippi,0.036364,Michigan,0.036364,Massachusetts,0.054545,Maryland,0.045455,Kentucky,0.018182,Iowa,0.072727,Indiana,0.009091,Illinois,0.045455,Georgia,0.045455,Florida,0.009091,Connecticut,0.018182,Colorado,0.018182,California,0.009091,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.005208,Alabama,0.020833,Pennsylvania,0.010417,New Mexico,0.046875,New York,0.046875,North Carolina,0.005208,North Dakota,0.036458,Ohio,0.026042,Oklahoma,0.015625,Oregon,0.015625,Rhode Island,0.03125,Nevada,0.015625,South Carolina,0.036458,Tennessee,0.09375,Texas,0.005208,Utah,0.005208,Vermont,0.015625,Virginia,0.010417,West Virginia,0.015625,New Jersey,0.005208,Nebraska,0.010417,Alaska,0.036458,Illinois,0.026042,Arizona,0.010417,Arkansas,0.0625,California,0.020833,Colorado,0.114583,Florida,0.03125,Georgia,0.005208,Idaho,0.010417,Indiana,0.041667,Missouri,0.026042,Iowa,0.03125,Kentucky,0.015625,Louisiana,0.020833,Maryland,0.015625,Massachusetts,0.036458,Michigan,0.010417,Minnesota,0.010417,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.023041,Alabama,0.036866,Pennsylvania,0.023041,Nevada,0.004608,New Hampshire,0.046083,New Jersey,0.032258,New York,0.036866,North Carolina,0.046083,Ohio,0.02765,Oklahoma,0.004608,Oregon,0.004608,Rhode Island,0.009217,Missouri,0.018433,South Carolina,0.032258,Tennessee,0.096774,Texas,0.004608,Vermont,0.046083,Virginia,0.023041,Washington,0.018433,West Virginia,0.023041,Wisconsin,0.004608,Nebraska,0.004608,Mississippi,0.004608,Arizona,0.013825,Illinois,0.004608,Arkansas,0.046083,California,0.02765,Colorado,0.013825,Connecticut,0.073733,Florida,0.041475,Georgia,0.004608,Hawaii,0.009217,Idaho,0.023041,Indiana,0.013825,Minnesota,0.013825,Iowa,0.009217,Kansas,0.009217,Kentucky,0.036866,Louisiana,0.009217,Maine,0.013825,Maryland,0.013825,Massachusetts,0.046083,Michigan,0.004608,Wyoming,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.038095,Alabama,0.028571,Mississippi,0.019048,Virginia,0.095238,Texas,0.038095,Tennessee,0.019048,South Carolina,0.028571,Pennsylvania,0.009524,Oregon,0.009524,Oklahoma,0.104762,Ohio,0.047619,North Carolina,0.028571,New York,0.009524,New Hampshire,0.009524,Nevada,0.009524,Montana,0.047619,Missouri,0.019048,Minnesota,0.009524,Arizona,0.038095,Michigan,0.009524,Massachusetts,0.009524,Maine,0.028571,Louisiana,0.028571,Kentucky,0.009524,Kansas,0.009524,Iowa,0.038095,Indiana,0.047619,Illinois,0.028571,Georgia,0.047619,Florida,0.028571,Connecticut,0.057143,California,0.028571,Arkansas,0.019048,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.025547,Alabama,0.010949,Oregon,0.00365,New Hampshire,0.018248,New Jersey,0.00365,New Mexico,0.043796,New York,0.036496,North Carolina,0.00365,North Dakota,0.054745,Ohio,0.025547,Oklahoma,0.032847,Pennsylvania,0.007299,Nebraska,0.040146,South Carolina,0.00365,South Dakota,0.036496,Tennessee,0.09854,Texas,0.00365,Utah,0.010949,Virginia,0.036496,Washington,0.010949,West Virginia,0.010949,Wisconsin,0.007299,Nevada,0.00365,Montana,0.007299,Alaska,0.047445,Indiana,0.007299,Arizona,0.029197,Arkansas,0.047445,California,0.007299,Colorado,0.051095,Florida,0.040146,Georgia,0.00365,Idaho,0.032847,Illinois,0.014599,Iowa,0.025547,Missouri,0.007299,Kansas,0.025547,Kentucky,0.018248,Louisiana,0.00365,Maine,0.010949,Maryland,0.010949,Massachusetts,0.032847,Michigan,0.021898,Minnesota,0.021898,Mississippi,0.00365,Wyoming,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.022901,Alabama,0.045802,Pennsylvania,0.022901,New Jersey,0.007634,New Mexico,0.038168,New York,0.015267,North Carolina,0.068702,Ohio,0.007634,Oklahoma,0.007634,Rhode Island,0.007634,Nebraska,0.030534,South Carolina,0.015267,Tennessee,0.099237,Texas,0.030534,Virginia,0.007634,Washington,0.007634,West Virginia,0.015267,Wisconsin,0.022901,New Hampshire,0.022901,Missouri,0.007634,Arizona,0.038168,Illinois,0.015267,Arkansas,0.022901,California,0.007634,Colorado,0.015267,Connecticut,0.091603,Florida,0.045802,Georgia,0.007634,Idaho,0.022901,Indiana,0.007634,Mississippi,0.015267,Iowa,0.038168,Kentucky,0.015267,Louisiana,0.045802,Maryland,0.007634,Massachusetts,0.061069,Michigan,0.030534,Minnesota,0.007634,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.019608,Alabama,0.019608,Missouri,0.019608,Utah,0.117647,Texas,0.039216,Tennessee,0.019608,South Carolina,0.039216,Pennsylvania,0.039216,Oklahoma,0.019608,Ohio,0.019608,North Carolina,0.117647,New York,0.019608,New Jersey,0.019608,Mississippi,0.019608,Arizona,0.019608,Michigan,0.039216,Massachusetts,0.019608,Maryland,0.058824,Maine,0.039216,Kansas,0.039216,Illinois,0.039216,Georgia,0.058824,Florida,0.078431,California,0.019608,Arkansas,0.058824,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,1,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.055556,California,0.055556,Connecticut,0.166667,Florida,0.055556,Indiana,0.055556,Iowa,0.055556,Kentucky,0.055556,Massachusetts,0.111111,North Carolina,0.055556,Ohio,0.055556,South Carolina,0.055556,Tennessee,0.111111,Texas,0.111111,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
